VENITURI TOTALE;Casa si conturi la banci;CHELTUIELI TOTALE;Pierdere neta;DATORII;Cifra de afaceri neta;Numar mediu de salariati;ACTIVE IMOBILIZATE - TOTAL;VENITURI IN AVANS;Profitul net;Pierdere bruta;Profitul brut;CHELTUIELI IN AVANS;ACTIVE CIRCULANTE - TOTAL din care:;CUI;CAEN;DENUMIRE;COD_INMATRICULARE
9134163;565904;9433966;299803;1074428;4836411;65;872314;740805;0;299803;0;0;1200385;35244130;9329;SEPSI REKREATÍV S.A.;J14/251/2015
7696000;300864;8260430;564430;1236856;3720681;59;301170;3401731;0;564430;0;0;3916406;35244130;9329;SEPSI REKREATÍV S.A.;J14/251/2015
0;39;0;0;0;0;0;0;0;0;0;0;0;39;35744518;9313;NEXT GENERATION FITNESS SRL;J16/521/2016
0;178;0;0;2150;0;0;0;0;0;0;0;0;526;33831677;9329;MADO AFFAIRS & DIVERSITY IMPEX SRL;J16/1819/2014
781936;618;882133;106800;1156739;686654;18;796687;0;0;100197;0;0;352861;34783829;9329;GARDEN AMBASADOR SRL;J17/884/2015
1089446;1137;1100780;22361;1133281;1088761;14;661932;0;0;11334;0;0;345446;34783829;9329;GARDEN AMBASADOR SRL;J17/884/2015
1160226;13507;1074122;0;1213745;1094723;15;735378;0;75134;0;86104;0;374825;34783829;9329;GARDEN AMBASADOR SRL;J17/884/2015
710728;10027;876535;171485;1326253;559598;16;806559;0;0;165807;0;0;341018;34783829;9329;GARDEN AMBASADOR SRL;J17/884/2015
7863199;751543;6506462;0;1675461;7761718;4;348557;0;1191953;0;1356737;0;3638964;34454796;9329;MYADORA DECORATEC SRL;J17/558/2015
6106573;97714;5197008;0;1915236;6056735;3;41475;0;845256;0;909565;0;3037348;34454796;9329;MYADORA DECORATEC SRL;J17/558/2015
2000;4840;550;0;60;2000;0;0;0;1390;0;1450;0;4840;35811900;9329;GIRBELSRATH EVENTS SRL;J18/250/2016
0;22180;662;662;0;0;0;0;0;0;662;0;0;22180;35811900;9329;GIRBELSRATH EVENTS SRL;J18/250/2016
14100;11282;635;0;440;14100;0;0;0;13042;0;13465;0;23282;35811900;9329;GIRBELSRATH EVENTS SRL;J18/250/2016
6000;9800;800;0;0;6000;0;0;0;5020;0;5200;0;9800;35811900;9329;GIRBELSRATH EVENTS SRL;J18/250/2016
3759676;63866;4614804;855128;12076942;3614455;14;6256592;0;0;855128;0;0;91473;35719301;9313;REVIVE CLUB SRL;J22/507/2016
9766500;540960;7500942;0;5262493;9766322;19;2668998;0;1904337;0;2265558;0;592354;35719301;9313;REVIVE CLUB SRL;J22/507/2016
9215647;193785;7321393;0;7962260;9211501;20;3766498;0;1708385;0;1894254;0;290284;35719301;9313;REVIVE CLUB SRL;J22/507/2016
6794581;580459;6629801;0;11224961;6794544;18;5006949;0;115014;0;164780;0;604149;35719301;9313;REVIVE CLUB SRL;J22/507/2016
15130;20;930;0;40546;0;0;0;0;14200;0;14200;0;2202;34924430;9329;NOBLESSE KIDS S.R.L.;J22/1513/2015
47950;13631;12590;0;4613;0;0;0;0;33372;0;35360;0;13631;34924430;9329;NOBLESSE KIDS S.R.L.;J22/1513/2015
15430;5;16360;930;26541;0;0;0;0;0;930;0;0;2187;34924430;9329;NOBLESSE KIDS S.R.L.;J22/1513/2015
15340;6;420;0;25612;0;0;0;0;14920;0;14920;0;2188;34924430;9329;NOBLESSE KIDS S.R.L.;J22/1513/2015
0;2;15218;15218;69234;0;0;0;0;0;15218;0;0;2;35136308;9313;PERFECT BODY CLUB S.R.L.;J24/1029/2015
0;2;0;0;69234;0;0;0;0;0;0;0;0;2;35136308;9313;PERFECT BODY CLUB S.R.L.;J24/1029/2015
0;2;0;0;69234;0;0;0;0;0;0;0;0;2;35136308;9313;PERFECT BODY CLUB S.R.L.;J24/1029/2015
0;2;0;0;69234;0;0;0;0;0;0;0;0;2;35136308;9313;PERFECT BODY CLUB S.R.L.;J24/1029/2015
0;1197;0;0;19767;0;0;21500;0;0;0;0;0;1275;34773892;9329;PRINCELESS MEMORIES SRL;J27/442/2015
0;1197;0;0;19767;0;0;21500;0;0;0;0;0;1275;34773892;9329;PRINCELESS MEMORIES SRL;J27/442/2015
3644992;1732;2010564;0;177788;3644992;1;252828;0;1598707;0;1634428;0;1524147;32055900;9329;SELECT BILIARD SRL;J32/153/2015
7661572;237845;7172053;0;3019082;5901918;21;3091138;0;450725;0;489519;21677;2063268;34482893;9329;BROSTAGE EVENTS S.R.L.;J33/414/2015
5553680;362645;4792004;0;2757460;4619636;16;3300964;0;716317;0;761676;0;1541820;34482893;9329;BROSTAGE EVENTS S.R.L.;J33/414/2015
3638141;314914;3009925;0;2142167;2977296;11;3469517;53652;598175;0;628216;0;1692346;34482893;9329;BROSTAGE EVENTS S.R.L.;J33/414/2015
5362144;453457;5155861;0;5594117;4867614;47;5298557;108477;178311;0;206283;0;1596038;34152763;9329;MP RIVERSIDE GROUP SRL;J35/431/2015
25134345;731138;23439261;0;24423105;9975890;42;31154988;11261874;1605256;0;1695084;8184;10102777;34152763;9321;MP RIVERSIDE GROUP SRL;J35/431/2015
12178109;231747;9712878;0;6098674;10552295;43;7036816;11294403;2430266;0;2465231;6121;14619659;34152763;9329;MP RIVERSIDE GROUP SRL;J35/431/2015
8520177;922907;6355967;0;5406513;6688895;29;5695138;11679426;2129944;0;2164210;8101;13589057;34152763;9329;MP RIVERSIDE GROUP SRL;J35/431/2015
168225;102937;55092;0;89426;162975;1;27956;0;111503;0;113133;0;432745;34727276;9329;WORLD KIDS GARDEN S.R.L.;J38/374/2015
363487;44295;227922;0;114720;135569;3;681328;350253;134209;0;135565;0;85575;34727276;9329;WORLD KIDS GARDEN S.R.L.;J38/374/2015
181911;117090;137583;0;217216;136855;3;766306;578172;42509;0;44328;0;196802;34727276;9329;WORLD KIDS GARDEN S.R.L.;J38/374/2015
284247;420871;92625;0;298;284247;1;0;0;188780;0;191622;0;420871;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
293142;36218;109817;0;1536;293142;1;0;0;180394;0;183325;0;210131;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
272640;67639;86073;0;39438;272640;1;0;0;183841;0;186567;0;247639;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
282161;624022;77075;0;2306;282161;1;0;0;201144;0;205086;0;624022;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
212864;13401;60729;0;171647;211860;1;1412;160225;150285;0;152135;0;711732;34095633;9329;FENSTERARTEN CONCEPT S.R.L.;J12/396/2015
694956;31220;763759;75752;1072010;688653;2;94542;0;0;68803;0;0;654964;34095633;9329;FENSTERARTEN CONCEPT S.R.L.;J12/396/2015
15852;2877;122562;106868;814812;15850;1;18318;0;0;106710;0;0;1070948;34095633;9329;FENSTERARTEN CONCEPT S.R.L.;J12/396/2015
42647;124549;30579;0;724;42647;1;18827;0;11642;0;12068;0;124549;33960868;9329;KIDS PROTEKT PLAY S.R.L.;J39/20/2015
168661;5893;164871;0;2661;148411;2;3819;0;2306;0;3790;0;16474;33960868;9329;KIDS PROTEKT PLAY S.R.L.;J39/20/2015
293378;65510;138876;0;21057;287699;2;8688;0;151625;0;154502;0;168234;33960868;9329;KIDS PROTEKT PLAY S.R.L.;J39/20/2015
90179;182717;43549;0;3858;90179;2;13558;0;45728;0;46630;0;183680;33960868;9329;KIDS PROTEKT PLAY S.R.L.;J39/20/2015
39500;36069;36828;0;428;39500;1;81229;0;2306;0;2672;0;171539;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
49752;13653;25996;0;3332;49752;1;81229;0;23222;0;23756;0;36554;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
0;10000;141608;141608;0;0;0;81229;0;0;141608;0;0;10000;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
0;27438;19473;19503;0;0;0;81229;0;0;19473;0;0;151608;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
11917;358;15670;4111;50913;0;1;0;0;0;3753;0;0;358;34749452;9329;HOME KIDS SRL;J52/413/2015
61807;5344;472594;410787;1194417;0;0;503475;0;0;410787;0;0;132490;34623496;9329;STARNET IASI SRL;J22/1018/2015
4000;9993;111938;107938;683029;0;0;501974;0;0;107938;0;0;33390;34623496;9329;STARNET IASI SRL;J22/1018/2015
1971179;875039;702871;0;26417379;1971179;2;19198783;0;1248596;0;1268308;0;12406253;30677701;9313;METROPOLITAN WELLNESS SRL;J40/2929/2015
0;851454;302821;302821;31041037;0;1;23585339;0;0;302821;0;114;11885393;30677701;9313;METROPOLITAN WELLNESS SRL;J40/2929/2015
8906780;464136;6927137;0;5079142;8893555;7;762129;0;1670610;0;1979643;4220;8089286;33933162;9329;ALPHA SHOT SRL;J40/14985/2014
446828;27294;544886;98058;696524;430140;3;221807;0;0;98058;0;0;66142;33651536;9313;VIKINGS GYM SRL;J40/11448/2014
544395;82623;504322;0;621541;536633;3;140923;0;40073;0;40073;0;112116;33651536;9313;VIKINGS GYM SRL;J40/11448/2014
0;112632;0;0;426;0;0;0;0;0;0;0;0;112632;33777063;9329;RONYN WORLD EVENTS SRL;J40/12956/2014
5782;17415;6576;967;3004;5752;0;0;0;0;794;0;0;17906;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
4555;26433;6936;2381;17272;4550;0;5385;0;0;2381;0;0;27568;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
26713;29229;8090;0;14416;26713;0;3249;0;17822;0;18623;0;29229;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
1485;16196;5669;4229;6158;1485;0;0;0;0;4184;0;0;16831;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
0;-47;13837;13837;3388;0;1;0;0;0;13837;0;0;-47;31183420;9329;TIMOLAND SAPTE SRL;J6/62/2013
5991093;221615;5480823;0;2481696;5694570;1;2172248;0;474851;0;510270;2275;2488623;31221249;9329;TURABOSON SRL;J17/179/2013
264769;51529;246403;0;709295;263410;2;529808;0;16786;0;18366;7395;82751;31314178;9311;BUSINESS SPORT BISTRITA SRL;J6/131/2013
632305;96874;481039;0;1199057;632233;5;1211246;0;144749;0;151266;0;173033;31314178;9311;BUSINESS SPORT BISTRITA SRL;J6/131/2013
407667;33380;357148;0;733243;407667;4;622886;0;46442;0;50519;0;150831;31314178;9311;BUSINESS SPORT BISTRITA SRL;J6/131/2013
317046;35400;230502;0;738723;309250;4;620238;0;83373;0;86544;0;112517;31314178;9311;BUSINESS SPORT BISTRITA SRL;J6/131/2013
13885003;426656;34004280;20119277;51267065;12141920;20;2562263;0;0;20119277;0;992912;3134562;31376464;9311;U CRAIOVA 1948 S.A.;J16/475/2013
16723946;170878;25793645;9106414;42737307;16600676;17;3729627;0;0;9069699;0;85992;2463757;31376464;9311;U CRAIOVA 1948 S.A.;J16/475/2013
4869340;355956;23105581;18285325;31347136;4856658;15;2374744;0;0;18236241;0;7792;1613084;31376464;9311;U CRAIOVA 1948 S.A.;J16/475/2013
0;2647;0;0;0;0;0;0;0;0;0;0;0;2647;31408116;9329;COLTEVE ADRIAN S.R.L.;J16/517/2013
377465;37593;491534;114069;70255;377463;6;26266;35436;0;114069;0;0;76741;31516290;9311;CSIKI JEGKORONG SRL;J19/116/2013
882394;66959;920775;38381;198202;882387;6;18852;64800;0;38381;0;252;176963;31516290;9311;CSIKI JEGKORONG SRL;J19/116/2013
667809;76651;723049;55240;79093;665390;6;20141;72687;0;55240;0;353;142732;31516290;9311;CSIKI JEGKORONG SRL;J19/116/2013
556991;81483;487218;0;74536;556961;6;23081;34956;69773;0;69773;353;152744;31516290;9311;CSIKI JEGKORONG SRL;J19/116/2013
0;16918;0;0;689;0;0;9900;0;0;0;0;0;16918;31549930;9329;GAMING CLUB SRL;J23/1265/2013
0;16918;0;0;689;0;0;9900;0;0;0;0;0;16918;31549930;9329;GAMING CLUB SRL;J23/1265/2013
0;16918;0;0;689;0;0;9900;0;0;0;0;0;16918;31549930;9329;GAMING CLUB SRL;J23/1265/2013
3250865;120265;3019221;0;1177510;3030407;13;839159;5496;209089;0;231644;16889;538347;17733987;9311;L & B INVEST SRL;J26/1185/2005
0;15;0;0;110797;0;0;0;0;0;0;0;0;1069;17222737;9329;KASZAKI IMPEX SRL;J26/1866/2007
15900;1808;6703;0;4446;15900;0;433;0;7625;0;9197;0;3208;29514964;9329;KIDS CLUB SOFI MAR SRL;J26/10/2012
2000;100;0;0;8963;2000;0;433;0;1940;0;2000;0;100;29514964;9329;KIDS CLUB SOFI MAR SRL;J26/10/2012
638643;6376;281702;0;527472;627424;2;1035757;0;350596;0;356941;0;201271;9829933;9313;OLDAGER COM SRL;J26/693/1997
10302938;237088;8549777;0;7792787;10076395;18;10693632;0;1504604;0;1753161;56431;1903857;9829933;9313;OLDAGER COM SRL;J26/693/1997
8970431;51867;5236961;0;4515267;8962901;17;5745519;0;3496815;0;3733470;71188;2907488;9829933;9313;OLDAGER COM SRL;J26/693/1997
2634893;38060;2613516;0;2259631;1906263;4;2510494;0;2555;0;21377;0;461248;9829933;9313;OLDAGER COM SRL;J26/693/1997
5362144;453457;5155861;0;5594117;4867614;47;5298557;108477;178311;0;206283;0;1596038;34152763;9329;MP RIVERSIDE GROUP SRL;J35/431/2015
25134345;731138;23439261;0;24423105;9975890;42;31154988;11261874;1605256;0;1695084;8184;10102777;34152763;9321;MP RIVERSIDE GROUP SRL;J35/431/2015
12178109;231747;9712878;0;6098674;10552295;43;7036816;11294403;2430266;0;2465231;6121;14619659;34152763;9329;MP RIVERSIDE GROUP SRL;J35/431/2015
8520177;922907;6355967;0;5406513;6688895;29;5695138;11679426;2129944;0;2164210;8101;13589057;34152763;9329;MP RIVERSIDE GROUP SRL;J35/431/2015
168225;102937;55092;0;89426;162975;1;27956;0;111503;0;113133;0;432745;34727276;9329;WORLD KIDS GARDEN S.R.L.;J38/374/2015
363487;44295;227922;0;114720;135569;3;681328;350253;134209;0;135565;0;85575;34727276;9329;WORLD KIDS GARDEN S.R.L.;J38/374/2015
181911;117090;137583;0;217216;136855;3;766306;578172;42509;0;44328;0;196802;34727276;9329;WORLD KIDS GARDEN S.R.L.;J38/374/2015
284247;420871;92625;0;298;284247;1;0;0;188780;0;191622;0;420871;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
293142;36218;109817;0;1536;293142;1;0;0;180394;0;183325;0;210131;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
272640;67639;86073;0;39438;272640;1;0;0;183841;0;186567;0;247639;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
282161;624022;77075;0;2306;282161;1;0;0;201144;0;205086;0;624022;34975212;9313;GARANTAT AUTOPARTS S.R.L.;J39/530/2015
212864;13401;60729;0;171647;211860;1;1412;160225;150285;0;152135;0;711732;34095633;9329;FENSTERARTEN CONCEPT S.R.L.;J12/396/2015
694956;31220;763759;75752;1072010;688653;2;94542;0;0;68803;0;0;654964;34095633;9329;FENSTERARTEN CONCEPT S.R.L.;J12/396/2015
15852;2877;122562;106868;814812;15850;1;18318;0;0;106710;0;0;1070948;34095633;9329;FENSTERARTEN CONCEPT S.R.L.;J12/396/2015
159887;58219;144373;0;68367;159507;1;45060;0;11795;0;15514;0;90342;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
154135;1949;186972;34329;70633;149204;1;162;0;0;32837;0;0;33305;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
175493;1112;202953;30934;30061;165740;1;9972;0;0;27460;0;0;17253;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
134022;16516;169380;38937;47557;133833;1;27516;0;0;35358;0;0;48139;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
5782;17415;6576;967;3004;5752;0;0;0;0;794;0;0;17906;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
4555;26433;6936;2381;17272;4550;0;5385;0;0;2381;0;0;27568;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
26713;29229;8090;0;14416;26713;0;3249;0;17822;0;18623;0;29229;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
1485;16196;5669;4229;6158;1485;0;0;0;0;4184;0;0;16831;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
259801;135574;79421;0;26723;259801;3;0;0;177823;0;180380;0;1180356;30648897;9329;QUAD TEAM SRL;J8/1424/2012
27430;97408;54832;27676;37226;27430;1;0;0;0;27402;0;0;1197275;30648897;9329;QUAD TEAM SRL;J8/1424/2012
72354;136772;74128;3263;22299;72354;1;0;0;0;1774;0;0;1210024;30648897;9329;QUAD TEAM SRL;J8/1424/2012
337461;167978;292827;0;16454;337461;1;0;0;38556;0;44634;0;1207443;30648897;9329;QUAD TEAM SRL;J8/1424/2012
1382234;20039;2331694;956026;4363140;786690;13;4802635;3164190;0;949460;0;1057898;245998;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
2859134;41121;3018040;182447;4896335;2339265;8;2996775;1511021;0;158906;0;749352;117408;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
2648874;58761;2841195;213521;4986600;2117791;6;3657114;2015542;0;192321;0;856057;127597;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
1716006;21663;2431302;727054;4992632;1140975;9;4310811;2520062;0;715296;0;961741;92289;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
3644992;1732;2010564;0;177788;3644992;1;252828;0;1598707;0;1634428;0;1524147;32055900;9329;SELECT BILIARD SRL;J32/153/2015
39500;36069;36828;0;428;39500;1;81229;0;2306;0;2672;0;171539;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
49752;13653;25996;0;3332;49752;1;81229;0;23222;0;23756;0;36554;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
0;10000;141608;141608;0;0;0;81229;0;0;141608;0;0;10000;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
0;27438;19473;19503;0;0;0;81229;0;0;19473;0;0;151608;35663294;9329;TOP EXCLUSIV EVENTS SRL;J4/248/2016
4705222;2271704;3080447;0;2096260;4657031;1;120727;0;1584129;0;1624775;3595;3901755;35956219;9329;LE PETIT FESTIVAL DE BUCHAREST SRL;J40/5467/2016
86037;147150;70800;0;2597;86037;0;3674;0;14042;0;15237;0;173730;36077340;9329;WILLY BRAZI S.R.L.;J20/556/2016
0;450;0;0;46096;0;0;0;0;0;0;0;0;18624;35813359;9329;IN THE PROJECT 2016 SRL;J3/546/2016
0;450;0;0;46096;0;0;0;0;0;0;0;0;18624;35813359;9329;IN THE PROJECT 2016 SRL;J3/546/2016
0;450;0;0;46096;0;0;0;0;0;0;0;0;18624;35813359;9329;IN THE PROJECT 2016 SRL;J3/546/2016
23200;97;22872;0;24974;0;0;4289;0;259;0;328;0;7949;36004933;9329;HAPPY RIDE SPIRIT SRL;J1/420/2016
6428818;406111;4472892;0;195654;6417809;22;48161;0;1689142;0;1955926;163501;2166879;36751521;9329;KIDDO PARK LAKE SRL;J40/15186/2016
11790;4796;27142;15705;114620;11790;0;91717;0;0;15352;0;0;6443;35884600;9329;SGB ESCAPE ROOM SRL;J10/376/2016
28253;16681;9553;0;7074;28253;0;0;0;17852;0;18700;0;25126;35946916;9329;SILVER TACTIC TEAM SRL;J17/631/2016
0;16681;0;0;7074;0;0;0;0;0;0;0;0;25126;35946916;9329;SILVER TACTIC TEAM SRL;J17/631/2016
1506303;9559;1482905;0;669070;854077;15;686643;0;16877;0;23398;0;202146;28410566;9311;ALE LIFE SPORT SRL;J11/248/2011
2420636;29593;1910782;0;299634;2332256;14;1317803;0;488608;0;509854;0;178224;28410566;9311;ALE LIFE SPORT SRL;J11/248/2011
2938257;29911;2646662;0;828834;2382286;15;1709633;0;270250;0;291595;0;128187;28410566;9311;ALE LIFE SPORT SRL;J11/248/2011
2353426;23992;1816844;0;1073693;1834297;14;1644034;0;519017;0;536582;0;168395;28410566;9311;ALE LIFE SPORT SRL;J11/248/2011
8005;1392;6655;0;18;8005;0;0;0;1130;0;1350;0;1392;40625580;9313;ALPHAFIT EXPRESS S.R.L.;J4/418/2019
0;232;6;6;-105;0;0;0;0;0;6;0;0;232;40625580;9313;ALPHAFIT EXPRESS S.R.L.;J4/418/2019
1500;238;1857;402;-105;1500;0;0;0;0;357;0;0;238;40625580;9313;ALPHAFIT EXPRESS S.R.L.;J4/418/2019
2944;1021;3484;628;275;2944;0;0;0;0;540;0;0;1021;40625580;9313;ALPHAFIT EXPRESS S.R.L.;J4/418/2019
0;151187;0;0;380976;0;0;-1868;0;0;0;0;0;215546;24140834;9313;CIOLACU DERMOESTETICA SRL;J22/2076/2008
21447;2376;45851;24862;74043;15268;1;4157;0;0;24404;0;0;4539;28700640;9329;MARITEI SRL;J22/1267/2011
0;7296;0;0;73709;0;0;4157;0;0;0;0;0;7449;28700640;9329;MARITEI SRL;J22/1267/2011
33735;7296;7782;0;73709;33352;1;4157;0;24940;0;25953;0;7449;28700640;9329;MARITEI SRL;J22/1267/2011
30279;1021;51861;21696;94384;5850;1;4157;0;0;21582;0;0;3184;28700640;9329;MARITEI SRL;J22/1267/2011
0;436;29566;29566;55911;0;0;24845;0;0;29566;0;0;436;43321780;9313;DOJO GYM FITNESS S.R.L.;J20/1245/2020
0;1000;0;0;8374;0;0;1683;0;0;0;0;0;1362;24495764;9329;CRISS MARIAGE SRL;J32/1540/2008
176914;30745;175378;0;38274;59700;0;95981;86554;939;0;1536;0;30745;44760644;9329;DM ATV MONEASA S.R.L.;J2/1499/2021
232286;14947;86519;0;145690;188604;1;156350;129533;140759;0;145767;0;119832;44760644;9329;DM ATV MONEASA S.R.L.;J2/1499/2021
293799;83997;194905;0;49537;293612;0;24492;0;90088;0;98894;0;114597;45101692;9329;AB DECORA EVENTS INC S.R.L.;J4/1806/2021
6780;200;14173;7393;32030;6780;1;0;0;0;7393;0;0;24837;44498692;9329;HEAVY SMOKE AND FIREWORKS S.R.L.;J5/1656/2021
1299316;1015464;1529043;251085;1355729;1031199;19;2573605;724045;0;229727;0;1125;1484354;30690115;9329;OPERA EVENTS S.R.L.;J5/1600/2012
3741527;85805;1872871;0;3567390;2456117;36;6140340;0;1848647;0;1868656;0;1047849;30690115;9329;OPERA EVENTS S.R.L.;J5/1600/2012
3775964;85396;3227709;0;932101;3473602;18;1894644;1048461;511753;0;548255;611648;2141335;30731266;9313;FIT 4U FITNESS CENTER SRL;J5/1697/2012
16320;3566;25154;8834;1987;16320;0;5064;0;0;8834;0;0;107574;30273177;9311;BAZA SPORTIVA RAOUL SRL;J6/370/2012
0;200;0;0;815;0;0;0;0;0;0;0;0;200;30176743;9311;TENIS SANATATE SRL;J6/312/2012
0;200;0;0;815;0;0;0;0;0;0;0;0;200;30176743;9311;TENIS SANATATE SRL;J6/312/2012
0;15;0;0;10119;0;0;0;0;0;0;0;0;255;29781007;9329;OLIMP MODELS AGENCY SRL;J6/100/2012
0;15;0;0;10119;0;0;0;0;0;0;0;0;255;29781007;9329;OLIMP MODELS AGENCY SRL;J6/100/2012
0;15;0;0;10119;0;0;0;0;0;0;0;0;255;29781007;9329;OLIMP MODELS AGENCY SRL;J6/100/2012
0;15;0;0;10119;0;0;0;0;0;0;0;0;255;29781007;9329;OLIMP MODELS AGENCY SRL;J6/100/2012
0;331;0;0;370;0;0;0;0;0;0;0;0;4831;30652995;9329;IDEAL FESTIV GROUP SRL-D;J7/336/2012
259801;135574;79421;0;26723;259801;3;0;0;177823;0;180380;0;1180356;30648897;9329;QUAD TEAM SRL;J8/1424/2012
27430;97408;54832;27676;37226;27430;1;0;0;0;27402;0;0;1197275;30648897;9329;QUAD TEAM SRL;J8/1424/2012
72354;136772;74128;3263;22299;72354;1;0;0;0;1774;0;0;1210024;30648897;9329;QUAD TEAM SRL;J8/1424/2012
337461;167978;292827;0;16454;337461;1;0;0;38556;0;44634;0;1207443;30648897;9329;QUAD TEAM SRL;J8/1424/2012
45019;25534;182540;137899;1668363;41997;1;2052420;0;0;137521;0;0;74496;30399516;9329;VLAMAND RIO SRL;J8/1018/2012
0;-19;3902;3902;327399;0;0;2700;0;0;3902;0;0;9357;30365009;9313;YONU ARTFEL S.R.L.;J8/958/2012
0;200;0;0;0;0;0;0;0;0;0;0;0;200;45128302;9329;ANDFORT ADVENTURE S.R.L.;J11/671/2021
2587021;2767172;1214385;0;192578;2452114;2;0;0;1351793;0;1372636;0;11039463;44908148;9329;SAKRAF MAJA S.R.L.;J12/4412/2021
5363070;878;1372524;0;986137;4946766;3;0;0;3948498;0;3990546;0;9779884;44908148;9329;SAKRAF MAJA S.R.L.;J12/4412/2021
0;34;1616;1616;3178;0;0;1428;0;0;1616;0;0;34;45066293;9313;CLEVERGYM S.R.L.;J16/2571/2021
0;900;300;300;2428;0;0;1428;0;0;300;0;0;900;45066293;9313;CLEVERGYM S.R.L.;J16/2571/2021
0;184;0;0;1500;0;0;1416;0;0;0;0;0;184;45111629;9329;RIDELIFECYCLE S.R.L.;J19/598/2021
112342;85398;16080;0;14351;112288;0;500;0;92960;0;96262;0;107011;44430557;9329;BRIDGE HORSES S.R.L.;J20/909/2021
143048;41177;121470;0;60198;110260;1;133073;342664;21578;0;21578;0;292143;45112810;9329;CASA DUNCA DE SIEU S.R.L.;J24/1803/2021
3232;32910;2656;0;26310;0;0;156150;342664;576;0;576;0;213600;45112810;9329;CASA DUNCA DE SIEU S.R.L.;J24/1803/2021
7512827;149808;5633508;0;4156080;7507976;13;6232442;0;1598751;0;1879319;4495;888681;27424210;9313;GOLDENGYM SRL;J26/1851/2021
984683;1397778;952696;0;516973;984658;4;218494;4264817;22009;0;31987;0;5581219;30723565;9329;STAGE MEDIA EXPERT SRL;J29/1490/2012
3953400;58164;3122422;0;2915554;3938454;3;6745844;4217673;810605;0;830978;0;1934220;30723565;9329;STAGE MEDIA EXPERT SRL;J29/1490/2012
3842024;417710;3786385;0;17071489;2581845;24;29058100;11041326;31942;0;55639;1624;1233925;6871348;9329;TELESCHI S.R.L.;J30/452/2021
2811481;75234;4795368;2001639;15323279;1775099;18;20334059;7627448;0;1983887;0;0;460537;6871348;9329;TELESCHI S.R.L.;J30/452/2021
4444609;95884;4234869;0;15246845;3196106;27;23636202;8656658;177784;0;209740;0;750280;6871348;9329;TELESCHI S.R.L.;J30/452/2021
4707390;479715;4671991;0;16713027;3543944;28;27205623;9890704;2939;0;35399;1624;1301678;6871348;9329;TELESCHI S.R.L.;J30/452/2021
67390;27989;29819;0;12100;67390;0;0;0;35549;0;37571;0;47849;44680391;9329;FREEVIBE S.R.L.;J32/1508/2021
138084;23738;163544;30323;37794;137583;2;14046;0;0;25460;0;0;28576;30163492;9329;ŞTRAND TERMAL DETA SRL;J35/1105/2012
495644;65181;494443;0;33944;491706;4;3507;0;1201;0;1201;0;84341;30163492;9329;ŞTRAND TERMAL DETA SRL;J35/1105/2012
504699;42998;486354;0;17252;499823;4;6066;0;13165;0;18345;0;77054;30163492;9329;ŞTRAND TERMAL DETA SRL;J35/1105/2012
410861;57430;347705;0;14114;360311;3;8781;0;56142;0;63156;0;66304;30163492;9329;ŞTRAND TERMAL DETA SRL;J35/1105/2012
154284;43537;142037;0;15953;139404;2;0;0;10870;0;12247;0;43537;30375681;9321;ANDREAS LUNA PARK SRL;J35/1577/2012
4163973;15411;10403316;6239343;12628363;3815767;18;4936886;0;0;6239343;0;0;819060;30973537;9313;SMART FITNESS STUDIO SRL;J35/2956/2012
11228931;330246;12135524;906593;11978876;10291413;15;1854060;1029630;0;906593;0;119052;1718816;30973537;9313;SMART FITNESS STUDIO SRL;J35/2956/2012
